type	latitude	longitude	altitude (m)	course	slope (%)	distance (km)	distance_interval (m)	slope corrected
6	42.845989	-92.042858	335.3	178.8	-1.8	568.0184	169	-1.8
6	42.843311	-92.042883	335.5	180.4	0.1	568.3159	297.51	0.1
6	42.840862	-92.042906	337.7	180.4	0.8	568.588	272.07	0.8
6	42.838414	-92.042929	336.8	180.4	-0.3	568.8599	271.95	-0.3
6	42.835965	-92.042952	338	180.4	0.4	569.132	272.06	0.4
6	42.833516	-92.042975	335.6	180.4	-0.9	569.404	272.06	-0.9
6	42.83076	-92.042951	333	179.6	-0.8	569.7102	306.17	-0.8
6	42.826951	-92.042904	334.2	179.5	0.3	570.1334	423.16	0.3
6	42.824793	-92.042878	334.4	179.5	0.1	570.3731	239.74	0.1
6	42.822634	-92.042851	338.2	179.5	1.6	570.613	239.85	1.6
6	42.820476	-92.042825	336	179.5	-0.9	570.8527	239.74	-0.9
6	42.816603	-92.042788	338.9	179.6	0.7	571.283	430.26	0.7
6	42.814816	-92.042775	336.9	179.7	-1	571.4815	198.52	-1
6	42.813029	-92.042763	337.2	179.7	0.2	571.68	198.52	0.2
6	42.810213	-92.042734	337	179.6	-0.1	571.9928	312.84	-0.1
6	42.807867	-92.042708	332.1	179.5	-1.9	572.2535	260.62	-1.9
6	42.80552	-92.042682	336.1	179.5	1.5	572.5142	260.73	1.5
6	42.80441	-92.04267	338.6	179.5	2	572.6375	123.31	2
6	42.802812	-92.042639	340.1	179.2	0.8	572.815	177.54	0.8
6	42.800313	-92.04248	336.3	177.3	-1.4	573.093	277.92	-1.4
6	42.797263	-92.042251	339.6	176.8	1	573.4323	339.34	1
6	42.795176	-92.042093	334.4	176.8	-2.2	573.6645	232.2	-2.2
6	42.792125	-92.041883	332.6	177.1	-0.5	574.0039	339.37	-0.5
6	42.789319	-92.041708	325.5	177.4	-2.3	574.3159	312.04	-2.3
6	42.787686	-92.041623	325.4	177.8	-0.1	574.4975	181.54	-0.1
6	42.784582	-92.041647	324.6	180.3	-0.2	574.8423	344.82	-0.2
6	42.782285	-92.041674	319.8	180.5	-1.9	575.0975	255.18	-1.9
6	42.779987	-92.041701	314.1	180.5	-2.2	575.3528	255.29	-2.2
6	42.77769	-92.041728	316	180.5	0.7	575.6079	255.18	0.7
6	42.775102	-92.04176	315.7	180.5	-0.1	575.8954	287.51	-0.1
6	42.772527	-92.041761	316.4	180	0.2	576.1815	286.05	0.2
6	42.769986	-92.041681	318.3	178.7	0.7	576.4638	282.35	0.7
6	42.767511	-92.041601	321.7	178.6	1.2	576.7389	275.02	1.2
6	42.763832	-92.041478	322.6	178.6	0.2	577.1477	408.82	0.2
6	42.761744	-92.041407	327.2	178.6	2	577.3797	232.02	2
6	42.759657	-92.041335	328.1	178.5	0.4	577.6116	231.92	0.4
6	42.756177	-92.041253	322.2	179	-1.5	577.9983	386.64	-1.5
6	42.754004	-92.041216	323.4	179.3	0.5	578.2397	241.41	0.5
6	42.751831	-92.04118	322.9	179.3	-0.2	578.4811	241.41	-0.2
6	42.749658	-92.041143	322.8	179.3	0	578.7225	241.41	0
6	42.747124	-92.041096	320.4	179.2	-0.9	579.004	281.52	-0.9
6	42.744662	-92.04101	314.8	178.5	-2	579.2776	273.59	-2
6	42.742159	-92.040923	309.2	178.5	-2	579.5558	278.14	-2
6	42.73902	-92.040761	314.6	177.8	1.5	579.9047	348.96	1.5
6	42.736693	-92.040674	316.6	178.4	0.8	580.1633	258.6	0.8
6	42.73614	-92.04066	315.1	178.9	-2.4	580.2248	61.44	-2.4
6	42.734356	-92.040644	310.4	179.6	-2.4	580.4229	198.18	-2.4
6	42.731937	-92.04064	309.4	179.9	-0.4	580.6917	268.72	-0.4
6	42.728342	-92.040644	309.2	180	-0.1	581.091	399.36	-0.1
6	42.725417	-92.040609	307.6	179.5	-0.5	581.416	324.94	-0.5
6	42.723543	-92.040587	306	179.5	-0.8	581.6242	208.19	-0.8
6	42.72167	-92.040566	306.4	179.5	0.2	581.8322	208.07	0.2
6	42.719209	-92.040292	305	175.3	-0.5	582.1065	274.31	-0.5
6	42.716747	-92.038979	305.7	158.6	0.2	582.4004	293.88	0.2
6	42.713508	-92.037115	305.3	157.1	-0.1	582.7913	390.87	-0.1
6	42.712166	-92.03627	305.5	155.2	0.1	582.9557	164.37	0.1
6	42.709809	-92.03567	305.7	169.4	0.1	583.2221	266.41	0.1
6	42.707018	-92.035939	305.1	184.1	-0.2	583.5329	310.83	-0.2
6	42.70471	-92.03511	304.4	165.2	-0.3	583.7981	265.23	-0.3
6	42.7027	-92.03408	305.1	159.4	0.3	584.0368	238.7	0.3
6	42.702034	-92.033727	305.2	158.7	0.1	584.1163	79.44	0.1
6	42.699316	-92.032256	304.8	158.3	-0.1	584.4414	325.1	-0.1
6	42.697649	-92.03127	305.4	156.5	0.3	584.6434	202.04	0.3
6	42.696363	-92.028586	303.4	123.1	-0.8	584.9056	262.25	-0.8
6	42.694152	-92.02697	303.9	151.8	0.2	585.1847	279.04	0.2
6	42.690703	-92.027336	300.8	184.5	-0.8	585.569	384.31	-0.8
6	42.688927	-92.027619	301.9	186.7	0.6	585.7676	198.65	0.6
6	42.687096	-92.029729	305.6	220.3	1.4	586.0346	266.97	1.4
6	42.684787	-92.031145	305.9	204.3	0.1	586.3161	281.53	0.1
6	42.682224	-92.031276	306.2	182.2	0.1	586.6011	284.92	0.1
6	42.679659	-92.031363	306.9	181.4	0.2	586.8861	285.03	0.2
6	42.676708	-92.031464	305	181.4	-0.6	587.214	327.92	-0.6
6	42.674586	-92.031539	303.3	181.5	-0.7	587.4498	235.81	-0.7
6	42.671803	-92.03164	304.9	181.5	0.5	587.7591	309.26	0.5
6	42.67098	-92.03167	306.4	181.5	1.6	587.8505	91.46	1.6
6	42.668754	-92.031737	309	181.3	1.1	588.0979	247.34	1.1
6	42.666529	-92.031805	309	181.3	0	588.3451	247.23	0
6	42.664303	-92.031872	309.8	181.3	0.3	588.5924	247.34	0.3
6	42.662078	-92.031939	309.2	181.3	-0.2	588.8397	247.23	-0.2
6	42.659434	-92.032023	305	181.3	-1.4	589.1335	293.79	-1.4
6	42.657093	-92.032537	311.3	189.2	2.4	589.3969	263.45	2.4
6	42.656761	-92.035966	308	262.5	-1.2	589.6805	283.56	-1.2
6	42.65672	-92.03652	306.9	264.3	-2.4	589.7261	45.65	-2.4
6	42.654216	-92.039034	306.5	216.4	-0.1	590.0723	346.21	-0.1
6	42.652942	-92.039968	305.6	208.3	-0.6	590.2333	160.92	-0.6
6	42.65072	-92.041582	301.5	208.1	-1.5	590.5133	280.08	-1.5
6	42.647914	-92.043549	299.6	207.3	-0.5	590.8643	350.97	-0.5
6	42.646208	-92.044718	298.4	206.7	-0.6	591.0767	212.38	-0.6
6	42.643982	-92.046224	300.1	206.5	0.6	591.3531	276.4	0.6
6	42.641149	-92.047346	300.2	196.2	0	591.681	327.88	0
6	42.63932	-92.04732	300.2	179.4	0	591.8841	203.19	0
6	42.639312	-92.049477	297.5	269.7	-1.5	592.0611	176.91	-1.5
6	42.639304	-92.051633	293.5	269.7	-2.3	592.2379	176.83	-2.3
6	42.639216	-92.055724	296.8	268.3	1	592.5736	335.67	1
6	42.63922	-92.05702	297.6	270.2	0.8	592.6799	106.29	0.8
6	42.637479	-92.057179	299.1	183.8	0.8	592.8737	193.84	0.8
6	42.636028	-92.057199	299.8	180.6	0.4	593.0349	161.19	0.4
6	42.633518	-92.057239	298.4	180.7	-0.5	593.3137	278.84	-0.5
6	42.630913	-92.057267	299.1	180.5	0.2	593.6031	289.39	0.2
6	42.628372	-92.057292	299	180.4	0	593.8854	282.28	0
6	42.62761	-92.0573	299.6	180.4	0.7	593.97	84.65	0.7
6	42.62543	-92.057308	296.9	180.2	-1.1	594.2122	242.17	-1.1
6	42.62325	-92.057317	299.8	180.2	1.2	594.4544	242.17	1.2
6	42.620525	-92.05732	301.4	180	0.5	594.7571	302.71	0.5
6	42.617661	-92.057325	300.3	180.1	-0.3	595.0752	318.15	-0.3
6	42.615693	-92.057329	302.8	180.1	1.1	595.2939	218.62	1.1
6	42.613069	-92.057352	303.7	180.4	0.3	595.5853	291.49	0.3
6	42.61068	-92.057356	301.7	180.1	-0.8	595.8507	265.38	-0.8
6	42.60832	-92.057369	297.7	180.2	-1.5	596.1129	262.16	-1.5
6	42.605816	-92.05737	300.2	180	0.9	596.391	278.16	0.9
6	42.603292	-92.05741	302.5	180.7	0.8	596.6714	280.4	0.8
6	42.600754	-92.05739	301.8	179.7	-0.2	596.9534	281.94	-0.2
6	42.598197	-92.057373	300.4	179.7	-0.5	597.2374	284.05	-0.5
6	42.594753	-92.05736	296.5	179.8	-1	597.62	382.58	-1
6	42.592274	-92.057353	292.6	179.9	-1.4	597.8954	275.38	-1.4
6	42.590335	-92.057625	291.3	185.9	-0.6	598.1119	216.55	-0.6
6	42.5875	-92.059796	289	209.4	-0.6	598.4738	361.85	-0.6
6	42.586211	-92.060973	286.5	213.9	-1.4	598.6465	172.73	-1.4
6	42.583812	-92.062257	292.4	201.5	2.1	598.9331	286.58	2.1
6	42.580292	-92.062306	301.6	180.6	2.4	599.3241	391.04	2.4
6	42.578364	-92.062303	298.9	179.9	-1.3	599.5383	214.17	-1.3
6	42.575056	-92.062293	302.9	179.9	1.1	599.9058	367.47	1.1
6	42.573222	-92.062285	298	179.8	-2.4	600.1095	203.73	-2.4
6	42.570506	-92.062274	299.9	179.8	0.6	600.4112	301.71	0.6
6	42.568061	-92.06227	302	179.9	0.8	600.6828	271.6	0.8
6	42.565012	-92.06227	300.6	180	-0.4	601.0215	338.7	-0.4
6	42.563125	-92.06227	294.7	180	-2.8	601.2311	209.62	-2.8
6	42.559872	-92.062288	291.8	180.2	-0.8	601.5925	361.36	-0.8
6	42.557995	-92.062306	292.1	180.4	0.1	601.801	208.51	0.1
6	42.55501	-92.062346	293.8	180.6	0.5	602.1326	331.6	0.5
6	42.552214	-92.062399	300.4	180.8	2.1	602.4432	310.62	2.1
6	42.550797	-92.062427	296.5	180.8	-2.5	602.6006	157.42	-2.5
6	42.547588	-92.062463	291.5	180.5	-1.4	602.9571	356.48	-1.4
6	42.545033	-92.062508	283.5	180.7	-2.8	603.241	283.84	-2.8
6	42.542917	-92.062551	283.4	180.9	0	603.476	235.08	0
6	42.540719	-92.062617	280.3	181.3	-1.3	603.7203	244.22	-1.3
6	42.537482	-92.062678	283.4	180.8	0.9	604.0799	359.61	0.9
6	42.534658	-92.062731	283.8	180.8	0.1	604.3936	313.73	0.1
6	42.533347	-92.061328	286.8	141.7	1.6	604.5793	185.73	1.6
6	42.53334	-92.06054	286.9	90.7	0.2	604.6441	64.74	0.2
6	42.533317	-92.057436	283.7	90.6	-1.3	604.8991	255.02	-1.3
6	42.533294	-92.054332	287.3	90.6	1.4	605.1541	255.02	1.4
6	42.53327	-92.051228	289.5	90.6	0.9	605.4092	255.02	0.9
6	42.533247	-92.048124	291.2	90.6	0.7	605.6642	255.02	0.7
6	42.533224	-92.045019	295.2	90.6	1.6	605.9193	255.11	1.6
6	42.533204	-92.040925	292.1	90.4	-0.9	606.2556	336.35	-0.9
6	42.533229	-92.036886	284.6	89.5	-2.3	606.5875	331.84	-2.3
6	42.533257	-92.034441	284	89.1	-0.3	606.7884	200.89	-0.3
6	42.533283	-92.030922	283	89.4	-0.3	607.0775	289.12	-0.3
6	42.533304	-92.027469	282.1	89.5	-0.3	607.3612	283.69	-0.3
6	42.533322	-92.023938	283.5	89.6	0.5	607.6513	290.1	0.5
6	42.533342	-92.019609	283.6	89.6	0	608.0069	355.66	0
6	42.533353	-92.017119	284.1	89.7	0.2	608.2115	204.57	0.2
6	42.533372	-92.01304	286.4	89.6	0.7	608.5466	335.12	0.7
6	42.533384	-92.01038	289.6	89.6	1.5	608.7652	218.54	1.5
6	42.533387	-92.006631	291.2	89.9	0.5	609.0732	308	0.5
6	42.533394	-92.002766	293.1	89.9	0.6	609.3907	317.53	0.6
6	42.533398	-91.999612	289.9	89.9	-1.2	609.6498	259.12	-1.2
6	42.533402	-91.996458	288.6	89.9	-0.5	609.9089	259.12	-0.5
6	42.533407	-91.993304	289.1	89.9	0.2	610.168	259.12	0.2
6	42.53341	-91.99067	296.5	89.9	3.4	610.3844	216.4	3.4
6	42.53341	-91.988371	297	90	0.3	610.5733	188.87	0.3
6	42.53341	-91.986072	296.4	90	-0.3	610.7622	188.87	-0.3
6	42.533397	-91.982615	298.5	90.3	0.7	611.0462	284.01	0.7
6	42.533357	-91.979455	302.7	91	1.6	611.3059	259.65	1.6
6	42.53369	-91.97643	301.5	81.5	-0.5	611.5571	251.26	-0.5
6	42.532432	-91.975101	297.6	142.1	-2.2	611.7344	177.34	-2.2
6	42.531175	-91.973773	295	142.1	-1.5	611.9117	177.2	-1.5
6	42.52941	-91.972087	293.2	144.9	-0.8	612.1517	240.06	-0.7
6	42.526431	-91.971196	290.5	167.6	-0.8	612.4906	338.92	-0.8
6	42.524489	-91.970877	284.9	173.1	-2.6	612.7079	217.31	-2.6
6	42.52211	-91.969373	282.2	155	-0.9	612.9997	291.74	-0.9
6	42.520855	-91.966488	281.1	120.5	-0.4	613.2747	275.02	-0.4
6	42.519205	-91.963978	280.4	131.7	-0.3	613.5506	275.93	-0.3
6	42.516786	-91.963298	283	168.3	0.9	613.8251	274.46	0.9
6	42.514466	-91.963424	281.1	182.3	-0.7	614.083	257.92	-0.7
6	42.51417	-91.96338	281	173.7	-0.3	614.1161	33.08	-0.3
6	42.514091	-91.960346	282	92	0.4	614.3656	249.49	0.4
6	42.512828	-91.956047	281.5	111.7	-0.1	614.7457	380.14	-0.1
6	42.511887	-91.954057	281.6	122.7	0.1	614.9398	194.1	0.1
6	42.510923	-91.950867	281.4	112.3	-0.1	615.223	283.19	-0.1
6	42.50971	-91.948231	281.4	122	0	615.4781	255.13	0
6	42.507584	-91.945633	281.6	138	0.1	615.7965	318.38	0.1
6	42.505845	-91.943284	281.8	135.1	0.1	616.0696	273.11	0.1
6	42.504367	-91.940909	280.7	130.2	-0.4	616.3247	255.07	-0.4
6	42.50292	-91.93835	280	127.5	-0.3	616.5894	264.72	-0.3
6	42.502221	-91.937119	279.5	127.6	-0.4	616.7169	127.54	-0.4
6	42.501194	-91.935314	280.4	127.7	0.5	616.9041	187.15	0.5
6	42.499136	-91.933589	280.5	148.3	0	617.1731	269.01	0
7	42.497423	-91.930826	280.4	130.1	0	617.4694	296.3	0
7	42.497365	-91.92751	278.5	91.4	-0.7	617.7421	272.66	-0.7
7	42.497428	-91.923315	278.5	88.8	0	618.087	344.91	0
7	42.497483	-91.918907	278.3	89	-0.1	618.4494	362.4	-0.1
7	42.497515	-91.916075	280.1	89.1	0.8	618.6822	232.82	0.8
7	42.497548	-91.913242	280.6	89.1	0.2	618.9151	232.91	0.2
7	42.49758	-91.91041	281.2	89.1	0.3	619.1479	232.82	0.3
7	42.497637	-91.906659	280.7	88.8	-0.2	619.4563	308.41	-0.2
7	42.49768	-91.90407	283.6	88.7	1.4	619.6692	212.87	1.4
7	42.496306	-91.904271	281.7	186.2	-1.2	619.8227	153.52	-1.2
7	42.494933	-91.904243	280	179.1	-1.1	619.9753	152.53	-1.1
7	42.492263	-91.903837	278.8	173.6	-0.4	620.2737	298.46	-0.4
7	42.489351	-91.90298	277.1	167.8	-0.5	620.6048	331.06	-0.5
7	42.487565	-91.9023	278.2	164.3	0.5	620.8109	206.12	0.5
7	42.485641	-91.900194	275	141.1	-1.2	621.086	275.06	-1.2
7	42.483591	-91.898468	277.7	148.2	1	621.3543	268.32	1
7	42.483149	-91.895412	278.8	101.1	0.4	621.6103	256.02	0.4
7	42.480947	-91.89436	278.4	160.6	-0.2	621.8698	259.45	-0.2
7	42.48052	-91.89435	278.4	179	0	621.9172	47.44	0
7	42.479187	-91.893502	278.9	154.9	0.3	622.0809	163.67	0.3
7	42.47868	-91.89336	279.5	168.3	1	622.1384	57.52	1
7	42.476802	-91.893346	280.3	179.7	0.4	622.347	208.62	0.4
7	42.473844	-91.893287	279.1	179.2	-0.4	622.6756	328.62	-0.4
7	42.471365	-91.8933	278.5	180.2	-0.2	622.951	275.38	-0.2
7	42.469207	-91.893284	277.1	179.7	-0.6	623.1907	239.72	-0.6
7	42.46874	-91.89328	277	179.6	-0.2	623.2426	51.88	-0.2
7	42.468722	-91.890684	283.5	90.5	3.1	623.4561	213.5	3
7	42.468758	-91.885786	286.5	89.4	0.7	623.8589	402.83	0.7
7	42.468785	-91.883681	284.8	89	-1	624.0321	173.14	-1
7	42.468795	-91.880179	281.2	89.8	-1.3	624.3201	288.01	-1.2
7	42.468805	-91.875295	291.5	89.8	2.6	624.7217	401.66	2.6
7	42.46881	-91.87344	286.9	89.8	-3	624.8743	152.56	-3
7	42.46881	-91.870059	281.1	90	-2.1	625.1523	278.05	-2.1
7	42.468795	-91.866086	283.4	90.3	0.7	625.4791	326.74	0.7
7	42.468775	-91.861706	295	90.4	3.2	625.8393	360.22	3.2
7	42.468755	-91.858195	293.2	90.4	-0.6	626.128	288.75	-0.6
7	42.468741	-91.85632	293.6	90.6	0.3	626.2823	154.21	0.3
7	42.468702	-91.850808	291.8	90.5	-0.4	626.7356	453.33	-0.4
7	42.468674	-91.848316	294	90.9	1.1	626.9405	204.97	1.1
7	42.468647	-91.845824	292.4	90.8	-0.8	627.1455	204.96	-0.8
7	42.468611	-91.842082	296.5	90.7	1.3	627.4533	307.77	1.3
7	42.468582	-91.838944	298.1	90.7	0.6	627.7114	258.09	0.6
7	42.468525	-91.833894	296.2	90.9	-0.5	628.1267	415.36	-0.5
7	42.468491	-91.831198	297.4	91	0.5	628.3485	221.75	0.5
7	42.468456	-91.828502	296.5	91	-0.4	628.5702	221.75	-0.4
7	42.468416	-91.824239	298.2	90.7	0.5	628.9209	350.62	0.5
7	42.468392	-91.821228	300.5	90.6	0.9	629.1685	247.64	0.9
7	42.468367	-91.818217	304.5	90.6	1.6	629.4161	247.64	1.6
7	42.468339	-91.813544	308.1	90.5	0.9	629.8005	384.32	0.9
7	42.468328	-91.811018	309.4	90.3	0.6	630.0082	207.74	0.6
7	42.468308	-91.806546	310.1	90.3	0.2	630.376	367.79	0.2
7	42.468297	-91.803792	303.6	90.3	-2.9	630.6025	226.49	-2.9
7	42.468285	-91.801038	307.1	90.3	1.6	630.829	226.49	1.5
7	42.468275	-91.797117	306.9	90.2	-0.1	631.1514	322.47	-0.1
7	42.468271	-91.794314	307.8	90.1	0.4	631.382	230.52	0.4
7	42.468276	-91.790716	295.7	89.9	-4.1	631.6779	295.9	-4.1
7	42.468284	-91.785877	289.7	89.9	-1.5	632.0758	397.96	-1.5
7	42.468287	-91.783344	290	89.9	0.1	632.2841	208.32	0.1
7	42.468282	-91.779947	292.1	90.1	0.8	632.5635	279.37	0.8
7	42.46772	-91.776811	296.7	103.7	1.7	632.8289	265.36	1.7
7	42.467223	-91.773922	299.3	103.1	1.1	633.0728	243.93	1.1
7	42.467029	-91.770088	306.9	93.9	2.4	633.3889	316.05	2.4
7	42.466858	-91.766383	300.8	93.6	-2	633.6942	305.3	-2
7	42.466726	-91.763556	301.1	93.6	0.1	633.9271	232.96	0.1
7	42.466839	-91.759681	310	87.7	2.8	634.246	318.94	2.8
7	42.467831	-91.757039	313	63	1.2	634.4897	243.63	1.2
7	42.46836	-91.753884	315.8	77.2	1.1	634.7557	266.04	1.1
7	42.468372	-91.750445	319.8	89.7	1.4	635.0385	282.83	1.4
7	42.46838	-91.7482	318.5	89.7	-0.7	635.2232	184.63	-0.7
7	42.468391	-91.745377	312.7	89.7	-2.5	635.4553	232.17	-2.5
7	42.468402	-91.742553	307.7	89.7	-2.2	635.6876	232.25	-2.2
7	42.468413	-91.73973	310.6	89.7	1.3	635.9198	232.17	1.2
7	42.46843	-91.735613	313.4	89.7	0.8	636.2584	338.59	0.8
7	42.468447	-91.732299	322.1	89.6	3.2	636.5309	272.55	3.2
7	42.47073	-91.731842	318.1	8.4	-1.6	636.7873	256.37	-1.6
7	42.472539	-91.73186	317.9	359.6	-0.1	636.9882	200.95	-0.1
7	42.475716	-91.73186	323.7	0	1.6	637.3411	352.91	1.6
7	42.479234	-91.731893	317.1	359.6	-1.7	637.7319	390.8	-1.7
7	42.481118	-91.731915	311.5	359.5	-2.7	637.9412	209.29	-2.7
7	42.483002	-91.731938	311.7	359.5	0.1	638.1505	209.29	0.1
7	42.484	-91.73195	311.7	359.5	0	638.2614	110.86	0
7	42.486221	-91.731971	312.4	359.6	0.3	638.5081	246.72	0.3
7	42.488443	-91.731992	310.8	359.6	-0.6	638.7549	246.83	-0.6
7	42.490664	-91.732014	312.6	359.6	0.7	639.0016	246.72	0.7
7	42.492885	-91.732035	310.9	359.6	-0.7	639.2484	246.72	-0.7
7	42.495568	-91.73152	307.9	8.1	-1	639.5494	301.03	-1
7	42.497456	-91.729147	307.6	42.8	-0.1	639.8358	286.42	-0.1
7	42.49923	-91.727264	307.9	38	0.1	640.0864	250.58	0.1
7	42.50364	-91.727193	308.5	0.7	0.1	640.5763	489.91	0.1
7	42.505649	-91.727205	308.2	359.7	-0.1	640.7995	223.17	-0.1
7	42.507659	-91.727218	309.4	359.7	0.5	641.0228	223.28	0.5
7	42.509669	-91.72723	312.1	359.7	1.2	641.246	223.28	1.2
7	42.512901	-91.727253	315.8	359.7	1	641.6051	359.03	1
7	42.514611	-91.727266	317.2	359.7	0.7	641.795	189.96	0.7
7	42.517386	-91.727278	313.9	359.8	-1.1	642.1033	308.26	-1.1
7	42.519611	-91.727285	316.8	359.9	1.2	642.3504	247.16	1.2
7	42.52095	-91.72729	318.2	359.8	0.9	642.4992	148.74	0.9
7	42.522935	-91.727301	318.2	359.8	0	642.7197	220.5	0
7	42.524919	-91.727312	317.5	359.8	-0.3	642.9401	220.39	-0.3
7	42.528149	-91.727333	321	359.7	1	643.2989	358.8	1
7	42.529878	-91.727345	318.5	359.7	-1.3	643.4909	192.07	-1.3
7	42.533297	-91.727359	317.6	359.8	-0.2	643.8707	379.8	-0.2
7	42.534863	-91.727368	319.9	359.8	1.3	644.0447	173.96	1.3
7	42.537613	-91.727384	321.4	359.8	0.5	644.3502	305.48	0.5
7	42.540025	-91.727398	324.6	359.8	1.2	644.6181	267.94	1.2
7	42.542438	-91.727412	329.8	359.8	1.9	644.8862	268.05	1.9
7	42.544851	-91.727425	327.1	359.8	-1	645.1542	268.05	-1
7	42.54796	-91.727443	329.7	359.8	0.8	645.4996	345.36	0.8
7	42.55028	-91.727456	336.6	359.8	2.7	645.7573	257.72	2.7
7	42.5526	-91.727469	336.9	359.8	0.1	646.015	257.72	0.1
7	42.555746	-91.727492	341.6	359.7	1.3	646.3645	349.48	1.3
7	42.558201	-91.727506	333.9	359.8	-2.8	646.6372	272.71	-2.8
7	42.560554	-91.727495	329.4	0.2	-1.7	646.8986	261.38	-1.7
7	42.562855	-91.726984	329.2	9.3	-0.1	647.1576	259.03	-0.1
7	42.564869	-91.72562	323.4	26.5	-2.3	647.4078	250.19	-2.3
7	42.566879	-91.723431	323.1	38.7	-0.1	647.6944	286.64	-0.1
7	42.569445	-91.721537	322.8	28.5	-0.1	648.0191	324.71	-0.1
7	42.571547	-91.721023	322	10.2	-0.3	648.2564	237.28	-0.3
7	42.574106	-91.721468	323.5	352.7	0.5	648.543	286.6	0.5
7	42.57429	-91.72154	323.3	343.9	-0.9	648.5643	21.28	-0.9
7	42.576886	-91.722914	323.7	338.7	0.1	648.874	309.65	0.1
7	42.57965	-91.724405	324.2	338.3	0.2	649.2045	330.54	0.2
7	42.58153	-91.725419	325.3	338.3	0.5	649.4293	224.82	0.5
7	42.583736	-91.72658	324.3	338.8	-0.4	649.6923	262.93	-0.4
7	42.586512	-91.727063	328.7	352.7	1.4	650.0032	310.91	1.4
7	42.588965	-91.727027	331.3	0.6	1	650.2757	272.51	1
7	42.59114	-91.726993	329.6	0.7	-0.7	650.5173	241.63	-0.7
7	42.593982	-91.726936	332.1	0.8	0.8	650.833	315.74	0.8
7	42.597043	-91.726879	333.2	0.8	0.3	651.1731	340.06	0.3
7	42.59917	-91.726838	332	0.8	-0.5	651.4094	236.3	-0.5
7	42.599479	-91.722148	335.6	84.9	0.9	651.7958	386.43	0.9
7	42.599488	-91.719236	338.5	89.8	1.2	652.0348	238.99	1.2
7	42.599498	-91.716324	341.3	89.7	1.2	652.2738	238.99	1.2
7	42.599507	-91.713412	344.3	89.8	1.3	652.5128	238.99	1.3
7	42.599516	-91.7105	344.6	89.8	0.1	652.7518	238.99	0.1
7	42.59952	-91.7082	342	89.9	-1.4	652.9405	188.76	-1.4
7	42.599529	-91.705334	339.9	89.8	-0.9	653.1757	235.21	-0.9
7	42.599538	-91.702469	336.2	89.8	-1.6	653.4109	235.13	-1.6
7	42.599548	-91.699603	332.4	89.7	-1.6	653.6461	235.21	-1.6
7	42.599557	-91.696737	336.1	89.8	1.6	653.8813	235.21	1.6
7	42.599574	-91.693106	338.7	89.6	0.9	654.1793	298	0.9
7	42.59961	-91.689643	335.3	89.2	-1.2	654.4635	284.23	-1.2
7	42.599658	-91.686084	333.5	88.9	-0.6	654.7556	292.13	-0.6
7	42.599728	-91.680972	329.8	88.9	-0.9	655.1753	419.61	-0.9
7	42.599765	-91.678193	329.5	89	-0.1	655.4034	228.1	-0.1
7	42.599803	-91.675415	332.3	88.9	1.2	655.6314	228.02	1.2
7	42.599841	-91.672636	329.3	88.9	-1.3	655.8595	228.11	-1.3
7	42.599893	-91.668742	323.3	89	-1.9	656.1791	319.63	-1.9
7	42.599937	-91.665543	324.8	88.9	0.6	656.4417	262.58	0.6
7	42.59998	-91.662345	329.2	89	1.7	656.7042	262.5	1.7
7	42.60004	-91.658005	324.9	88.9	-1.2	657.0604	356.24	-1.2
7	42.60008	-91.65513	323.4	88.9	-0.6	657.2964	235.99	-0.6
7	42.60006	-91.651565	319.9	90.4	-1.2	657.589	292.58	-1.2
7	42.599293	-91.648287	319	107.6	-0.3	657.8712	282.19	-0.3
7	42.59926	-91.64817	318.9	111	-1	657.8815	10.28	-1
7	42.601889	-91.647571	317.1	9.5	-0.6	658.1776	296.15	-0.6
7	42.603598	-91.647542	317.4	0.7	0.2	658.3675	189.86	0.2
7	42.606417	-91.647497	318.6	0.7	0.4	658.6806	313.17	0.4
7	42.608514	-91.647464	318.9	0.7	0.1	658.9136	232.96	0.1
7	42.611114	-91.647181	319.8	4.6	0.3	659.2034	289.75	0.3
7	42.613459	-91.64688	316.2	5.4	-1.4	659.465	261.66	-1.4
7	42.61369	-91.64687	315.5	1.8	-2.7	659.4907	25.67	-2.7
7	42.616161	-91.64709	320.1	356.3	1.7	659.7658	275.08	1.7
7	42.619504	-91.647298	318	357.4	-0.6	660.1375	371.75	-0.6
7	42.621288	-91.647285	321.4	0.3	1.7	660.3357	198.18	1.7
7	42.624072	-91.647247	323.1	0.6	0.5	660.645	309.28	0.5
7	42.626105	-91.647214	324.7	0.7	0.7	660.8708	225.85	0.7
7	42.628619	-91.647183	326.2	0.5	0.5	661.1501	279.28	0.5
7	42.631154	-91.64708	331	1.7	1.7	661.4318	281.73	1.7
7	42.633792	-91.646949	337.5	2.1	2.2	661.7251	293.24	2.2
7	42.63773	-91.64676	339	2	0.3	662.1628	437.73	0.3
7	42.6393	-91.646691	338.6	1.9	-0.2	662.3373	174.5	-0.2
7	42.641995	-91.646568	335.3	1.9	-1.1	662.6369	299.55	-1.1
7	42.645235	-91.646461	338.5	1.4	0.9	662.9969	360.02	0.9
7	42.64679	-91.646433	342.3	0.8	2.2	663.1696	172.75	2.2
7	42.649371	-91.64638	344.4	0.9	0.7	663.4564	286.75	0.7
7	42.652689	-91.646334	347.5	0.6	0.8	663.825	368.6	0.8
